gender,age,marriage,religion,income
여자,49,미혼,있음,102
여자,49,미혼,있음,126
여자,49,미혼,있음,161
여자,49,미혼,없음,167
여자,49,미혼,없음,177
여자,49,미혼,없음,131
여자,49,미혼,없음,157
여자,49,미혼,없음,140
여자,49,미혼,있음,156
여자,49,미혼,있음,187
여자,49,미혼,없음,144
여자,49,미혼,있음,141
여자,49,미혼,없음,100
여자,49,미혼,없음,175
여자,49,미혼,없음,196
여자,49,미혼,없음,162
여자,49,미혼,없음,138
여자,49,미혼,있음,126
여자,49,미혼,없음,164
여자,49,미혼,없음,171
여자,49,미혼,있음,116
여자,49,미혼,없음,197
여자,49,미혼,없음,150
여자,49,미혼,없음,142
여자,49,미혼,있음,153
여자,49,미혼,없음,192
여자,49,미혼,있음,156
여자,49,미혼,있음,158
여자,49,미혼,있음,112
여자,49,미혼,없음,199
여자,49,미혼,없음,102
여자,49,미혼,있음,138
여자,49,미혼,있음,194
여자,49,미혼,없음,178
여자,49,미혼,없음,140
여자,49,미혼,없음,180
여자,49,미혼,있음,197
여자,49,미혼,없음,196
여자,49,미혼,있음,119
여자,49,미혼,있음,109
여자,49,미혼,있음,164
여자,49,미혼,있음,185
여자,49,미혼,있음,165
여자,49,미혼,있음,100
여자,49,미혼,없음,156
여자,49,미혼,없음,100
여자,49,미혼,없음,171
여자,49,미혼,있음,105
여자,49,미혼,있음,193
여자,49,미혼,없음,117
여자,49,미혼,없음,171
여자,49,미혼,있음,176
여자,49,미혼,있음,113
여자,49,미혼,있음,102
여자,49,미혼,없음,152
여자,49,미혼,있음,154
여자,49,미혼,있음,172
여자,49,미혼,있음,139
여자,49,미혼,없음,190
여자,49,미혼,없음,127
여자,49,미혼,있음,120
여자,49,미혼,있음,108
여자,49,미혼,있음,168
여자,49,미혼,없음,100
여자,49,미혼,없음,171
여자,49,미혼,있음,102
여자,49,미혼,있음,177
여자,49,미혼,없음,195
여자,49,미혼,없음,179
여자,49,미혼,없음,190
여자,49,미혼,있음,113
여자,49,미혼,없음,135
여자,49,미혼,없음,151
여자,49,이혼,없음,158
여자,55,결혼,있음,123
여자,55,결혼,없음,126
여자,55,결혼,없음,141
여자,55,결혼,없음,154
여자,55,결혼,있음,187
여자,55,결혼,없음,187
여자,55,결혼,있음,141
여자,55,결혼,없음,190
여자,55,결혼,있음,126
여자,55,결혼,있음,152
여자,55,결혼,있음,199
여자,55,결혼,있음,123
여자,55,결혼,없음,171
여자,55,결혼,없음,127
여자,55,결혼,없음,117
여자,55,결혼,있음,120
여자,55,결혼,있음,183
여자,55,결혼,있음,112
여자,55,결혼,없음,184
여자,55,결혼,없음,141
여자,55,결혼,있음,160
여자,55,결혼,있음,149
여자,55,결혼,없음,125
여자,55,결혼,없음,174
여자,55,결혼,있음,163
여자,55,결혼,있음,127
여자,55,결혼,있음,107
여자,55,결혼,있음,151
여자,55,결혼,있음,143
여자,55,결혼,있음,165
여자,55,결혼,없음,172
여자,55,결혼,있음,166
여자,55,결혼,없음,131
여자,55,결혼,있음,127
여자,55,결혼,있음,175
여자,55,결혼,있음,137
여자,55,결혼,없음,128
여자,55,결혼,없음,162
여자,55,결혼,있음,103
여자,55,결혼,있음,139
여자,55,결혼,없음,144
여자,55,결혼,없음,145
여자,55,결혼,없음,189
여자,55,결혼,없음,145
여자,55,결혼,있음,166
여자,55,결혼,있음,155
여자,55,결혼,있음,187
여자,55,결혼,있음,184
여자,55,결혼,없음,176
여자,55,결혼,없음,131
여자,55,결혼,있음,176
여자,55,결혼,있음,111
여자,55,결혼,없음,159
여자,55,결혼,있음,127
여자,55,결혼,없음,167
여자,55,결혼,있음,186
여자,55,결혼,있음,186
여자,55,결혼,있음,194
여자,55,결혼,있음,184
여자,55,결혼,있음,143
여자,55,결혼,있음,169
여자,55,결혼,없음,139
여자,55,결혼,있음,183
여자,55,결혼,있음,181
여자,55,결혼,없음,167
여자,55,결혼,없음,197
여자,55,결혼,없음,141
여자,55,결혼,없음,139
여자,55,결혼,없음,167
여자,55,결혼,있음,110
여자,55,결혼,없음,110
여자,55,결혼,없음,131
여자,55,결혼,없음,154
여자,55,결혼,없음,101
여자,55,결혼,있음,147
여자,55,결혼,있음,135
여자,55,결혼,없음,190
여자,55,결혼,있음,187
여자,55,결혼,없음,130
여자,55,결혼,없음,188
여자,55,결혼,있음,194
여자,55,결혼,있음,127
여자,55,결혼,있음,173
여자,55,결혼,없음,169
여자,55,결혼,없음,161
여자,55,결혼,없음,143
여자,55,결혼,있음,198
여자,55,결혼,있음,188
여자,55,결혼,있음,192
여자,55,결혼,있음,181
여자,55,결혼,있음,133
여자,55,결혼,있음,131
여자,55,결혼,없음,115
여자,55,결혼,없음,134
여자,55,결혼,있음,110
여자,55,결혼,있음,188
여자,55,결혼,있음,143
여자,55,결혼,있음,100
여자,55,결혼,없음,192
여자,55,결혼,있음,111
여자,55,결혼,있음,139
여자,55,결혼,있음,130
여자,55,결혼,없음,136
여자,55,결혼,있음,165
여자,55,결혼,있음,151
여자,55,결혼,없음,187
여자,55,결혼,있음,196
여자,55,결혼,있음,172
여자,55,결혼,있음,128
여자,55,결혼,있음,116
여자,55,결혼,있음,175
여자,55,결혼,있음,198
여자,55,결혼,있음,122
여자,55,결혼,없음,129
여자,55,결혼,없음,100
여자,55,결혼,없음,162
여자,55,결혼,있음,145
여자,55,결혼,있음,152
여자,55,결혼,없음,115
여자,55,결혼,있음,178
여자,55,결혼,있음,194
여자,55,결혼,없음,197
여자,55,결혼,있음,164
여자,55,결혼,있음,149
여자,55,결혼,없음,170
여자,55,결혼,없음,113
여자,55,결혼,없음,119
여자,55,결혼,없음,122
여자,55,결혼,있음,128
여자,55,결혼,없음,158
여자,55,결혼,있음,180
여자,55,미혼,있음,175
여자,55,미혼,없음,169
여자,55,미혼,있음,116
여자,55,미혼,있음,113
여자,55,미혼,있음,190
여자,55,미혼,있음,172
여자,55,미혼,있음,135
여자,55,미혼,없음,125
여자,55,미혼,있음,198
여자,55,미혼,있음,176
여자,55,미혼,있음,115
여자,55,미혼,없음,166
여자,55,미혼,있음,101
여자,55,미혼,있음,188
여자,55,미혼,없음,175
여자,55,미혼,있음,185
여자,55,미혼,없음,125
여자,55,미혼,있음,192
여자,55,미혼,있음,127
여자,55,미혼,없음,189
여자,55,미혼,없음,163
여자,55,미혼,없음,159
여자,55,미혼,없음,121
여자,55,미혼,없음,130
여자,55,미혼,없음,123
여자,55,미혼,없음,188
여자,55,미혼,없음,145
여자,55,미혼,있음,146
여자,55,미혼,있음,108
여자,55,미혼,있음,118
여자,55,미혼,있음,138
여자,55,미혼,있음,117
여자,55,미혼,없음,104
여자,55,미혼,있음,183
여자,55,미혼,있음,135
여자,55,미혼,없음,113
여자,55,미혼,없음,141
여자,55,미혼,있음,103
여자,55,미혼,있음,122
여자,55,미혼,있음,105
여자,55,미혼,있음,192
여자,55,미혼,있음,144
여자,55,미혼,있음,191
여자,55,미혼,없음,139
여자,55,미혼,있음,153
여자,55,미혼,없음,108
여자,55,미혼,없음,167
여자,55,미혼,있음,188
여자,55,미혼,있음,115
여자,55,미혼,없음,101
여자,55,미혼,없음,125
여자,55,미혼,있음,135
여자,55,미혼,있음,186
여자,55,미혼,있음,122
여자,55,미혼,있음,146
여자,55,미혼,있음,100
여자,55,미혼,없음,107
여자,55,미혼,없음,164
여자,55,미혼,있음,102
여자,55,미혼,있음,126
여자,55,미혼,있음,163
여자,55,미혼,없음,193
여자,55,미혼,없음,162
여자,55,미혼,없음,170
여자,55,미혼,있음,161
여자,55,미혼,없음,118
여자,55,미혼,있음,122
여자,55,미혼,없음,136
여자,55,미혼,없음,186
여자,55,미혼,없음,193
여자,55,미혼,없음,155
여자,55,미혼,없음,167
여자,55,미혼,없음,113
여자,55,미혼,있음,166
여자,55,미혼,없음,128
여자,55,미혼,있음,158
여자,55,미혼,없음,139
여자,55,미혼,없음,107
여자,55,미혼,없음,178
여자,55,미혼,없음,190
여자,55,미혼,있음,140
여자,55,미혼,있음,128
여자,55,미혼,있음,191
여자,55,미혼,없음,177
여자,55,미혼,없음,162
여자,55,미혼,없음,111
여자,55,미혼,없음,184
여자,55,미혼,없음,110
여자,55,미혼,없음,112
여자,55,미혼,없음,148
여자,55,미혼,없음,111
여자,55,미혼,없음,133
여자,55,미혼,없음,195
여자,55,미혼,있음,191
여자,55,미혼,없음,148
여자,55,미혼,있음,124
여자,55,미혼,없음,185
여자,55,미혼,있음,142
여자,55,미혼,없음,154
여자,55,미혼,있음,124
여자,55,미혼,없음,185
여자,55,미혼,없음,124
여자,55,미혼,없음,186
여자,55,미혼,있음,177
여자,55,미혼,있음,181
여자,55,미혼,있음,145
여자,55,미혼,없음,102
여자,55,미혼,있음,147
여자,55,미혼,있음,116
여자,55,미혼,있음,164
여자,55,미혼,없음,139
여자,55,미혼,있음,138
여자,55,미혼,없음,139
여자,55,미혼,없음,121
여자,55,미혼,없음,159
여자,55,미혼,없음,179
여자,55,미혼,없음,120
여자,55,미혼,있음,111
여자,55,미혼,있음,197
여자,55,미혼,없음,110
여자,55,미혼,없음,142
여자,55,미혼,없음,175
여자,55,미혼,있음,142
여자,55,미혼,없음,187
여자,55,미혼,없음,191
여자,55,미혼,없음,142
여자,55,미혼,있음,150
여자,55,미혼,있음,109
여자,55,미혼,없음,182
여자,55,미혼,있음,132
여자,55,미혼,있음,102
여자,55,미혼,없음,171
여자,55,미혼,있음,186
여자,55,미혼,있음,195
여자,55,미혼,없음,155
여자,55,미혼,있음,148
여자,55,미혼,있음,128
여자,55,미혼,없음,189
여자,55,미혼,있음,191
여자,55,미혼,있음,133
여자,55,미혼,없음,170
여자,55,미혼,없음,136
여자,55,미혼,없음,126
여자,55,미혼,없음,185
여자,55,미혼,없음,133
여자,55,미혼,있음,141
여자,55,미혼,있음,159
여자,55,미혼,없음,160
여자,55,미혼,있음,166
여자,55,이혼,있음,132
여자,55,이혼,없음,175
여자,55,결혼,없음,104
여자,55,결혼,없음,175
여자,55,결혼,있음,102
여자,55,결혼,있음,118
여자,55,결혼,없음,105
여자,55,결혼,없음,152
여자,55,결혼,있음,179
여자,55,결혼,있음,151
여자,55,결혼,없음,154
여자,55,결혼,없음,116
여자,55,결혼,있음,138
여자,55,결혼,있음,153
여자,55,결혼,있음,113
여자,55,결혼,있음,154
여자,55,결혼,있음,197
여자,55,결혼,있음,146
여자,55,결혼,있음,113
여자,55,결혼,있음,171
여자,55,결혼,있음,148
여자,55,결혼,있음,198
여자,55,결혼,있음,107
여자,55,결혼,있음,117
여자,55,결혼,있음,145
여자,55,결혼,있음,191
여자,55,결혼,없음,140
여자,55,결혼,없음,178
여자,55,결혼,없음,115
여자,55,결혼,없음,129
여자,55,결혼,있음,158
여자,55,결혼,없음,103
여자,55,결혼,없음,166
여자,55,결혼,없음,197
여자,55,결혼,없음,191
여자,55,결혼,없음,144
여자,55,결혼,있음,199
여자,55,결혼,있음,194
여자,55,결혼,없음,189
여자,55,결혼,있음,158
여자,55,결혼,없음,193
여자,55,결혼,없음,106
여자,55,결혼,있음,102
여자,55,결혼,없음,182
여자,55,결혼,있음,143
여자,55,결혼,있음,142
여자,55,결혼,없음,111
여자,55,결혼,없음,132
여자,55,결혼,없음,182
여자,55,결혼,없음,135
여자,55,결혼,없음,196
여자,55,결혼,없음,190
여자,55,결혼,있음,143
여자,55,결혼,있음,105
여자,55,결혼,없음,174
여자,55,결혼,없음,118
여자,55,결혼,없음,165
여자,55,결혼,없음,186
여자,55,결혼,있음,135
여자,55,결혼,없음,110
여자,55,결혼,없음,109
여자,55,결혼,있음,192
여자,55,결혼,없음,160
여자,55,결혼,있음,199
여자,55,결혼,없음,184
여자,55,결혼,없음,145
여자,55,결혼,있음,183
여자,55,결혼,없음,124
여자,55,결혼,있음,139
여자,55,결혼,있음,159
여자,55,결혼,없음,171
여자,55,결혼,없음,159
여자,55,결혼,없음,128
여자,55,결혼,없음,193
여자,55,결혼,없음,196
여자,55,결혼,있음,183
여자,55,결혼,없음,168
여자,55,결혼,없음,110
여자,55,결혼,있음,120
여자,55,결혼,있음,103
여자,55,결혼,있음,168
여자,55,결혼,없음,190
여자,55,결혼,없음,158
여자,55,결혼,없음,166
여자,55,결혼,있음,149
여자,55,결혼,있음,174
여자,55,결혼,있음,111
여자,55,결혼,있음,118
여자,55,결혼,없음,196
여자,55,결혼,없음,149
여자,55,결혼,없음,190
여자,55,결혼,없음,139
여자,55,결혼,있음,193
여자,55,결혼,있음,130
여자,55,결혼,없음,186
여자,55,결혼,없음,112
여자,55,결혼,있음,173
여자,55,결혼,없음,180
여자,55,결혼,있음,137
여자,55,결혼,없음,100
여자,55,결혼,없음,111
여자,55,결혼,있음,111
여자,55,결혼,있음,157
여자,55,결혼,있음,184
여자,55,결혼,없음,181
여자,55,결혼,있음,134
여자,55,결혼,없음,122
여자,55,결혼,없음,128
여자,55,결혼,없음,165
여자,55,결혼,있음,146
여자,55,결혼,없음,126
여자,55,결혼,있음,120
여자,55,결혼,없음,181
여자,55,결혼,있음,120
여자,55,결혼,없음,115
여자,55,결혼,있음,181
여자,55,결혼,있음,176
여자,55,결혼,없음,101
여자,55,결혼,있음,155
여자,55,결혼,있음,138
여자,55,결혼,있음,111
여자,55,결혼,없음,115
여자,55,결혼,있음,145
여자,55,결혼,있음,183
여자,55,결혼,있음,197
여자,55,결혼,없음,134
여자,55,결혼,있음,127
여자,55,결혼,없음,153
여자,55,결혼,없음,193
여자,55,결혼,있음,185
여자,55,결혼,없음,186
여자,55,결혼,있음,176
여자,55,결혼,있음,145
여자,55,결혼,있음,180
여자,55,결혼,없음,189
여자,55,결혼,없음,103
여자,55,결혼,있음,188
여자,55,결혼,있음,138
여자,55,결혼,있음,133
여자,55,결혼,없음,157
여자,55,결혼,없음,164
여자,55,결혼,있음,157
여자,55,결혼,없음,197
여자,55,결혼,있음,184
여자,55,결혼,있음,184
여자,55,결혼,있음,118
여자,55,미혼,없음,184
여자,55,미혼,있음,157
여자,55,미혼,있음,154
여자,55,미혼,없음,167
여자,55,미혼,없음,175
여자,55,미혼,없음,180
여자,55,미혼,있음,162
여자,55,미혼,있음,137
여자,55,미혼,없음,103
여자,55,미혼,있음,133
여자,55,미혼,있음,147
여자,55,미혼,있음,109
여자,55,미혼,있음,103
여자,55,미혼,있음,134
여자,55,미혼,없음,100
여자,55,미혼,있음,193
여자,55,미혼,있음,144
여자,55,미혼,있음,153
여자,55,미혼,없음,100
여자,55,미혼,있음,105
여자,55,미혼,있음,101
여자,55,미혼,없음,138
여자,55,미혼,있음,198
여자,55,미혼,없음,169
여자,55,미혼,없음,161
여자,55,미혼,없음,176
여자,55,미혼,없음,155
여자,55,미혼,없음,160
여자,55,미혼,없음,168
여자,55,미혼,없음,143
여자,55,미혼,있음,176
여자,55,미혼,있음,164
여자,55,미혼,없음,184
여자,55,미혼,없음,123
여자,55,미혼,없음,180
여자,55,미혼,없음,190
여자,55,미혼,있음,192
여자,55,미혼,있음,128
여자,55,미혼,있음,165
여자,55,미혼,있음,138
여자,55,미혼,있음,181
여자,55,미혼,있음,168
여자,55,미혼,있음,183
여자,55,미혼,있음,166
여자,55,미혼,있음,196
여자,55,미혼,있음,175
여자,55,미혼,없음,100
여자,55,미혼,있음,161
여자,55,미혼,없음,160
여자,55,미혼,없음,148
여자,55,미혼,없음,155
여자,55,미혼,있음,155
여자,55,미혼,있음,101
여자,55,미혼,있음,143
여자,55,미혼,있음,150
여자,55,미혼,있음,143
여자,55,미혼,없음,124
여자,55,미혼,없음,197
여자,55,미혼,있음,161
여자,55,미혼,있음,109
여자,55,미혼,없음,162
여자,55,미혼,없음,160
여자,55,미혼,있음,152
여자,55,미혼,없음,106
여자,55,미혼,있음,132
여자,55,미혼,없음,110
여자,55,미혼,없음,137
여자,55,미혼,없음,183
여자,55,미혼,없음,162
여자,55,미혼,있음,185
여자,55,미혼,없음,197
여자,55,미혼,있음,107
여자,55,미혼,없음,167
여자,55,미혼,있음,172
여자,55,미혼,없음,161
여자,55,미혼,있음,172
여자,55,미혼,있음,136
여자,55,미혼,있음,101
여자,55,미혼,없음,173
여자,55,미혼,없음,197
여자,55,미혼,없음,133
여자,55,미혼,있음,182
여자,55,미혼,있음,158
여자,55,미혼,있음,102
여자,55,미혼,없음,135
여자,55,미혼,있음,195
여자,55,미혼,있음,177
여자,55,미혼,있음,126
여자,55,미혼,없음,193
여자,55,미혼,없음,199
여자,55,미혼,없음,182
여자,55,미혼,있음,167
여자,55,미혼,있음,191
여자,55,미혼,없음,194
여자,55,미혼,있음,131
여자,55,미혼,있음,155
여자,55,미혼,있음,182
여자,55,미혼,없음,184
여자,55,미혼,없음,184
여자,55,미혼,없음,140
여자,55,미혼,없음,122
여자,55,미혼,있음,139
여자,55,미혼,없음,133
여자,55,미혼,없음,152
여자,55,미혼,없음,103
여자,55,미혼,없음,193
여자,55,미혼,있음,126
여자,55,미혼,없음,176
여자,55,미혼,있음,144
여자,55,미혼,없음,108
여자,55,미혼,있음,136
여자,55,미혼,있음,191
여자,55,미혼,있음,170
여자,55,미혼,있음,187
여자,55,미혼,있음,129
여자,55,미혼,있음,105
여자,55,미혼,있음,199
여자,55,미혼,없음,109
여자,55,미혼,없음,198
여자,55,미혼,있음,193
여자,55,미혼,있음,175
여자,55,미혼,있음,172
여자,55,미혼,없음,132
여자,55,미혼,있음,162
여자,55,미혼,있음,181
여자,55,미혼,있음,101
여자,55,미혼,없음,183
여자,55,미혼,있음,170
여자,55,미혼,없음,153
여자,55,미혼,있음,172
여자,55,미혼,있음,147
여자,55,미혼,있음,167
여자,55,미혼,있음,107
여자,55,미혼,없음,143
여자,55,미혼,없음,196
여자,55,미혼,있음,100
여자,55,미혼,없음,127
여자,55,미혼,있음,129
여자,55,미혼,있음,146
여자,55,미혼,있음,195
여자,55,미혼,없음,144
여자,55,미혼,있음,160
여자,55,미혼,없음,134
여자,55,미혼,있음,169
여자,55,미혼,있음,162
여자,55,미혼,있음,174
여자,55,미혼,없음,189
여자,55,미혼,있음,162
여자,55,미혼,없음,184
여자,55,미혼,없음,104
여자,55,이혼,있음,176
여자,55,미혼,있음,120
여자,55,결혼,없음,102
여자,55,결혼,있음,101
여자,55,결혼,있음,185
여자,55,결혼,있음,199
여자,55,결혼,있음,144
여자,55,결혼,있음,173
여자,55,결혼,있음,161
여자,55,결혼,있음,115
여자,55,결혼,없음,125
여자,55,결혼,있음,112
여자,55,결혼,있음,168
여자,55,결혼,없음,192
여자,55,결혼,없음,196
여자,55,결혼,있음,155
여자,55,결혼,있음,156
여자,55,결혼,없음,175
여자,55,결혼,있음,167
여자,55,결혼,있음,107
여자,55,결혼,없음,152
여자,55,결혼,있음,193
여자,55,결혼,없음,170
여자,55,결혼,없음,105
여자,55,결혼,있음,171
여자,55,결혼,없음,144
여자,55,결혼,없음,152
여자,55,결혼,있음,146
여자,55,결혼,있음,149
여자,55,결혼,있음,144
여자,55,결혼,있음,196
여자,55,결혼,있음,141
여자,55,결혼,있음,106
여자,55,결혼,있음,125
여자,55,결혼,있음,133
여자,55,결혼,있음,143
여자,55,결혼,있음,169
여자,55,결혼,없음,164
여자,55,결혼,없음,109
여자,55,결혼,없음,188
여자,55,결혼,있음,158
여자,55,결혼,없음,116
여자,55,결혼,있음,180
여자,55,결혼,있음,121
여자,55,결혼,있음,195
여자,55,결혼,없음,156
여자,55,결혼,없음,111
여자,55,결혼,있음,179
여자,55,결혼,있음,132
여자,55,결혼,있음,109
여자,55,결혼,없음,198
여자,55,결혼,있음,194
여자,55,결혼,없음,186
여자,55,결혼,있음,106
여자,55,결혼,없음,129
여자,55,결혼,없음,127
여자,55,결혼,없음,108
여자,55,결혼,없음,122
여자,55,결혼,있음,185
여자,55,결혼,없음,115
여자,55,결혼,없음,136
여자,55,결혼,있음,138
여자,55,결혼,없음,183
여자,55,결혼,있음,163
여자,55,결혼,있음,104
여자,55,결혼,없음,128
여자,55,결혼,없음,116
여자,55,결혼,있음,107
여자,55,결혼,없음,149
여자,55,결혼,없음,140
여자,55,결혼,없음,195
여자,55,결혼,있음,157
여자,55,결혼,없음,174
여자,55,결혼,없음,157
여자,55,결혼,없음,106
여자,55,결혼,없음,192
여자,55,결혼,없음,108
여자,55,결혼,없음,173
여자,55,결혼,없음,157
여자,55,결혼,있음,150
여자,55,결혼,없음,160
여자,55,결혼,있음,129
여자,55,결혼,있음,103
여자,55,결혼,없음,129
여자,55,결혼,없음,117
여자,55,결혼,있음,166
여자,55,결혼,없음,131
여자,55,결혼,있음,102
여자,55,결혼,있음,166
여자,55,결혼,있음,102
여자,55,결혼,있음,152
여자,55,결혼,있음,158
여자,55,결혼,없음,136
여자,55,결혼,없음,198
여자,55,결혼,없음,128
여자,55,결혼,있음,168
여자,55,결혼,있음,130
여자,55,결혼,없음,101
여자,55,결혼,없음,151
여자,55,결혼,있음,180
여자,55,결혼,있음,174
여자,55,결혼,없음,106
여자,55,결혼,없음,123
여자,55,결혼,없음,141
여자,55,결혼,없음,128
여자,55,결혼,없음,141
여자,55,결혼,있음,190
여자,55,결혼,있음,120
여자,55,결혼,없음,184
여자,55,결혼,없음,153
여자,55,결혼,없음,141
여자,55,결혼,없음,149
여자,55,결혼,있음,190
여자,55,결혼,있음,131
여자,55,결혼,있음,139
여자,55,결혼,있음,141
여자,55,결혼,없음,154
여자,55,결혼,있음,100
여자,55,결혼,없음,126
여자,55,결혼,있음,113
여자,55,결혼,없음,107
여자,55,결혼,있음,140
여자,55,결혼,있음,103
여자,55,결혼,있음,115
여자,55,결혼,있음,192
여자,55,결혼,있음,135
여자,55,결혼,있음,198
여자,55,결혼,없음,143
여자,55,결혼,없음,164
여자,55,결혼,있음,168
여자,55,결혼,없음,146
여자,55,결혼,없음,156
여자,55,결혼,없음,144
여자,55,결혼,없음,150
여자,55,결혼,없음,111
여자,55,결혼,없음,126
여자,55,결혼,없음,185
여자,55,결혼,있음,110
여자,55,결혼,없음,139
여자,55,결혼,없음,185
여자,55,결혼,있음,138
여자,55,미혼,없음,188
여자,55,미혼,있음,127
여자,55,미혼,없음,180
여자,55,미혼,있음,166
여자,55,미혼,없음,182
여자,55,미혼,있음,101
여자,55,미혼,있음,111
여자,55,미혼,없음,136
여자,55,미혼,있음,126
여자,55,미혼,없음,172
여자,55,미혼,있음,129
여자,55,미혼,있음,133
여자,55,미혼,있음,181
여자,55,미혼,있음,126
여자,55,미혼,없음,117
여자,55,미혼,없음,185
여자,55,미혼,없음,186
여자,55,미혼,없음,136
여자,55,미혼,있음,105
여자,55,미혼,없음,152
여자,55,미혼,있음,174
여자,55,미혼,없음,119
여자,55,미혼,없음,105
여자,55,미혼,있음,102
여자,55,미혼,있음,113
여자,55,미혼,없음,156
여자,55,미혼,있음,185
여자,55,미혼,있음,144
여자,55,미혼,없음,118
여자,55,미혼,있음,142
여자,55,미혼,있음,138
여자,55,미혼,없음,173
여자,55,미혼,있음,154
여자,55,미혼,있음,138
여자,55,미혼,있음,121
여자,55,미혼,없음,158
여자,55,미혼,있음,197
여자,55,미혼,없음,192
여자,55,미혼,없음,114
여자,55,미혼,있음,181
여자,55,미혼,있음,140
여자,55,미혼,없음,100
여자,55,미혼,없음,161
여자,55,미혼,없음,147
여자,55,미혼,없음,158
여자,55,미혼,없음,100
여자,55,미혼,있음,167
여자,55,미혼,없음,127
여자,55,미혼,있음,141
여자,55,미혼,없음,116
여자,55,미혼,없음,123
여자,55,미혼,없음,187
여자,55,미혼,있음,124
여자,55,미혼,없음,158
여자,55,미혼,있음,157
여자,55,미혼,없음,107
여자,55,미혼,없음,143
여자,55,미혼,없음,101
여자,55,미혼,없음,195
여자,55,미혼,있음,110
여자,55,미혼,있음,138
여자,55,미혼,없음,134
여자,55,미혼,있음,156
여자,55,미혼,있음,126
여자,55,미혼,있음,157
여자,55,미혼,있음,170
여자,55,미혼,있음,149
여자,55,미혼,있음,135
여자,55,미혼,없음,198
여자,55,미혼,있음,192
여자,55,미혼,있음,138
여자,55,미혼,없음,150
여자,55,미혼,없음,191
여자,55,미혼,있음,127
여자,55,미혼,없음,137
여자,55,미혼,없음,104
여자,55,미혼,없음,191
여자,55,미혼,있음,174
여자,55,미혼,있음,196
여자,55,미혼,있음,190
여자,55,미혼,있음,119
여자,55,미혼,있음,156
여자,55,미혼,없음,137
여자,55,미혼,없음,185
여자,55,미혼,있음,169
여자,55,미혼,있음,196
여자,55,미혼,없음,141
여자,55,미혼,있음,117
여자,55,미혼,없음,183
여자,55,미혼,있음,170
여자,55,미혼,없음,163
여자,55,미혼,있음,134
여자,55,미혼,있음,182
여자,55,미혼,있음,110
여자,55,미혼,있음,174
여자,55,미혼,없음,134
여자,55,미혼,있음,130
여자,55,미혼,없음,186
여자,55,미혼,있음,119
여자,55,미혼,있음,128
여자,55,미혼,있음,141
여자,55,미혼,있음,195
여자,55,미혼,있음,172
여자,55,미혼,없음,138
여자,55,미혼,없음,159
여자,55,미혼,있음,199
여자,55,미혼,있음,135
여자,55,미혼,없음,122
여자,55,미혼,없음,145
여자,55,미혼,없음,116
여자,55,미혼,없음,182
여자,55,미혼,없음,147
여자,55,미혼,없음,182
여자,55,미혼,있음,152
여자,55,미혼,있음,154
여자,55,미혼,있음,119
여자,55,미혼,있음,142
여자,55,미혼,없음,190
여자,55,미혼,있음,193
여자,55,미혼,없음,191
여자,55,미혼,없음,134
여자,55,미혼,있음,129
여자,55,미혼,있음,110
여자,55,미혼,있음,193
여자,55,미혼,없음,156
여자,55,미혼,있음,135
여자,55,미혼,없음,140
여자,55,미혼,있음,177
여자,55,미혼,있음,136
여자,55,미혼,있음,169
여자,55,미혼,있음,114
여자,55,미혼,없음,100
여자,55,미혼,없음,159
여자,55,미혼,있음,190
여자,55,미혼,없음,134
여자,55,미혼,있음,156
여자,55,미혼,있음,142
여자,55,미혼,있음,167
여자,55,미혼,없음,165
여자,55,미혼,있음,182
여자,55,미혼,있음,168
여자,55,미혼,없음,193
여자,55,미혼,없음,173
여자,55,미혼,있음,118
여자,55,미혼,없음,160
여자,55,미혼,있음,194
여자,55,미혼,없음,136
여자,55,미혼,있음,133
여자,55,미혼,있음,128
여자,55,미혼,있음,172
여자,55,미혼,있음,188
여자,55,미혼,있음,134
여자,55,미혼,없음,173
여자,55,미혼,있음,113
여자,55,미혼,있음,157
여자,55,미혼,있음,143
여자,55,미혼,있음,167
여자,55,미혼,있음,144
여자,55,미혼,없음,121
여자,55,미혼,있음,106
여자,55,미혼,없음,192
여자,55,미혼,있음,126
여자,55,결혼,있음,155
여자,55,결혼,없음,199
여자,55,결혼,있음,134
여자,55,결혼,없음,181
여자,55,결혼,없음,189
여자,55,결혼,있음,185
여자,55,결혼,있음,142
여자,55,결혼,있음,105
여자,55,결혼,없음,120
여자,55,결혼,없음,118
여자,55,결혼,없음,148
여자,55,결혼,없음,128
여자,55,결혼,있음,165
여자,55,결혼,있음,140
여자,55,결혼,있음,193
여자,55,결혼,있음,194
여자,55,결혼,있음,115
여자,55,결혼,있음,165
여자,55,결혼,없음,152
여자,55,결혼,없음,155
여자,55,결혼,있음,128
여자,55,결혼,있음,195
여자,55,결혼,있음,132
여자,55,결혼,있음,153
여자,55,결혼,있음,139
여자,55,결혼,없음,181
여자,55,결혼,없음,146
여자,55,결혼,없음,185
여자,55,결혼,있음,136
여자,55,결혼,있음,162
여자,55,결혼,있음,121
여자,55,결혼,있음,113
여자,55,결혼,있음,195
여자,55,결혼,있음,103
여자,55,결혼,있음,106
여자,55,결혼,없음,178
여자,55,결혼,있음,122
여자,55,결혼,없음,119
여자,55,결혼,있음,155
여자,55,결혼,있음,100
여자,55,결혼,있음,173
여자,55,결혼,없음,141
여자,55,결혼,있음,174
여자,55,결혼,있음,176
여자,55,결혼,없음,174
여자,55,결혼,있음,137
